dimension,category,document_id,issuer,fiscal_year,split,source_artifact,source_row_identifier
ocr_layer_presence,has_ocr_layer_pages,INE006I01046_2012,Astral Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2012
ocr_layer_presence,has_ocr_layer_pages,INE006I01046_2013,Astral Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2013
ocr_layer_presence,has_ocr_layer_pages,INE006I01046_2018,Astral Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2018
ocr_layer_presence,has_ocr_layer_pages,INE006I01046_2024,Astral Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE006I01046_2024
ocr_layer_presence,has_ocr_layer_pages,INE007A01025_2012,Crisil Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2012
ocr_layer_presence,has_ocr_layer_pages,INE007A01025_2013,Crisil Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2013
ocr_layer_presence,has_ocr_layer_pages,INE007A01025_2017,Crisil Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2017
ocr_layer_presence,has_ocr_layer_pages,INE007A01025_2024,Crisil Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2024
ocr_layer_presence,has_ocr_layer_pages,INE007A01025_2025,Crisil Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE007A01025_2025
ocr_layer_presence,has_ocr_layer_pages,INE008A01015_2013,IDBI Bank Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2013
ocr_layer_presence,has_ocr_layer_pages,INE008A01015_2017,IDBI Bank Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2017
ocr_layer_presence,has_ocr_layer_pages,INE008A01015_2018,IDBI Bank Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE008A01015_2018
ocr_layer_presence,has_ocr_layer_pages,INE009A01021_2018,Infosys Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2018
ocr_layer_presence,has_ocr_layer_pages,INE009A01021_2024,Infosys Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2024
ocr_layer_presence,has_ocr_layer_pages,INE009A01021_2025,Infosys Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE009A01021_2025
ocr_layer_presence,has_ocr_layer_pages,INE00FF01025_2024,Acutaas Chemicals Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00FF01025_2024
ocr_layer_presence,has_ocr_layer_pages,INE00FF01025_2025,Acutaas Chemicals Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE00FF01025_2025
ocr_layer_presence,has_ocr_layer_pages,INE040A01034_2013,HDFC Bank Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2013
ocr_layer_presence,has_ocr_layer_pages,INE040A01034_2018,HDFC Bank Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2018
ocr_layer_presence,has_ocr_layer_pages,INE040A01034_2024,HDFC Bank Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2024
ocr_layer_presence,has_ocr_layer_pages,INE040A01034_2025,HDFC Bank Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE040A01034_2025
ocr_layer_presence,has_ocr_layer_pages,INE044A01036_2017,Sun Pharmaceutical Industries Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2017
ocr_layer_presence,has_ocr_layer_pages,INE044A01036_2024,Sun Pharmaceutical Industries Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2024
ocr_layer_presence,has_ocr_layer_pages,INE044A01036_2025,Sun Pharmaceutical Industries Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE044A01036_2025
ocr_layer_presence,has_ocr_layer_pages,INE081A01020_2012,Tata Steel Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2012
ocr_layer_presence,has_ocr_layer_pages,INE081A01020_2017,Tata Steel Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2017
ocr_layer_presence,has_ocr_layer_pages,INE081A01020_2018,Tata Steel Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2018
ocr_layer_presence,has_ocr_layer_pages,INE081A01020_2024,Tata Steel Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2024
ocr_layer_presence,has_ocr_layer_pages,INE081A01020_2025,Tata Steel Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE081A01020_2025
ocr_layer_presence,has_ocr_layer_pages,INE119A01028_2012,Balrampur Chini Mills Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2012
ocr_layer_presence,has_ocr_layer_pages,INE119A01028_2013,Balrampur Chini Mills Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2013
ocr_layer_presence,has_ocr_layer_pages,INE119A01028_2017,Balrampur Chini Mills Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2017
ocr_layer_presence,has_ocr_layer_pages,INE119A01028_2018,Balrampur Chini Mills Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2018
ocr_layer_presence,has_ocr_layer_pages,INE119A01028_2024,Balrampur Chini Mills Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2024
ocr_layer_presence,has_ocr_layer_pages,INE119A01028_2025,Balrampur Chini Mills Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE119A01028_2025
ocr_layer_presence,has_ocr_layer_pages,INE151A01013_2012,Tata Communications Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2012
ocr_layer_presence,has_ocr_layer_pages,INE151A01013_2017,Tata Communications Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2017
ocr_layer_presence,has_ocr_layer_pages,INE151A01013_2018,Tata Communications Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2018
ocr_layer_presence,has_ocr_layer_pages,INE151A01013_2024,Tata Communications Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2024
ocr_layer_presence,has_ocr_layer_pages,INE151A01013_2025,Tata Communications Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE151A01013_2025
ocr_layer_presence,has_ocr_layer_pages,INE154A01025_2017,ITC Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE154A01025_2017
ocr_layer_presence,has_ocr_layer_pages,INE154A01025_2025,ITC Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE154A01025_2025
ocr_layer_presence,has_ocr_layer_pages,INE171A01029_2013,The Federal Bank  Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2013
ocr_layer_presence,has_ocr_layer_pages,INE171A01029_2024,The Federal Bank  Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE171A01029_2024
ocr_layer_presence,has_ocr_layer_pages,INE191H01014_2017,PVR INOX Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2017
ocr_layer_presence,has_ocr_layer_pages,INE191H01014_2018,PVR INOX Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2018
ocr_layer_presence,has_ocr_layer_pages,INE191H01014_2024,PVR INOX Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2024
ocr_layer_presence,has_ocr_layer_pages,INE191H01014_2025,PVR INOX Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE191H01014_2025
ocr_layer_presence,has_ocr_layer_pages,INE192B01031_2012,Welspun Living Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2012
ocr_layer_presence,has_ocr_layer_pages,INE192B01031_2018,Welspun Living Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2018
ocr_layer_presence,has_ocr_layer_pages,INE192B01031_2024,Welspun Living Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2024
ocr_layer_presence,has_ocr_layer_pages,INE192B01031_2025,Welspun Living Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE192B01031_2025
ocr_layer_presence,has_ocr_layer_pages,INE226A01021_2013,Voltas Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2013
ocr_layer_presence,has_ocr_layer_pages,INE226A01021_2018,Voltas Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2018
ocr_layer_presence,has_ocr_layer_pages,INE226A01021_2024,Voltas Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2024
ocr_layer_presence,has_ocr_layer_pages,INE226A01021_2025,Voltas Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE226A01021_2025
ocr_layer_presence,has_ocr_layer_pages,INE482A01020_2017,CEAT Limited,2017,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2017
ocr_layer_presence,has_ocr_layer_pages,INE482A01020_2018,CEAT Limited,2018,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2018
ocr_layer_presence,has_ocr_layer_pages,INE482A01020_2024,CEAT Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2024
ocr_layer_presence,has_ocr_layer_pages,INE482A01020_2025,CEAT Limited,2025,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE482A01020_2025
ocr_layer_presence,has_ocr_layer_pages,INE761H01022_2024,Page Industries Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE761H01022_2024
ocr_layer_presence,has_ocr_layer_pages,INE761H01022_2025,Page Industries Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE761H01022_2025
ocr_layer_presence,has_ocr_layer_pages,INE797F01020_2013,Jubilant Foodworks Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2013
ocr_layer_presence,has_ocr_layer_pages,INE797F01020_2017,Jubilant Foodworks Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2017
ocr_layer_presence,has_ocr_layer_pages,INE797F01020_2024,Jubilant Foodworks Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2024
ocr_layer_presence,has_ocr_layer_pages,INE797F01020_2025,Jubilant Foodworks Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE797F01020_2025
ocr_layer_presence,no_ocr_layer_pages,INE001B01026_2013,KRBL Limited,2013,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001B01026_2013
ocr_layer_presence,no_ocr_layer_pages,INE001F01019_2012,Modern Steels Limited,2012,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2012
ocr_layer_presence,no_ocr_layer_pages,INE001F01019_2013,Modern Steels Limited,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2013
ocr_layer_presence,no_ocr_layer_pages,INE001F01019_2017,Modern Steels Limited,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2017
ocr_layer_presence,no_ocr_layer_pages,INE001F01019_2018,Modern Steels Limited,2018,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2018
ocr_layer_presence,no_ocr_layer_pages,INE001F01019_2024,Modern Steels Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2024
ocr_layer_presence,no_ocr_layer_pages,INE001F01019_2025,Modern Steels Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001F01019_2025
ocr_layer_presence,no_ocr_layer_pages,INE001O01029_2012,Risa International Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2012
ocr_layer_presence,no_ocr_layer_pages,INE001O01029_2013,Risa International Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2013
ocr_layer_presence,no_ocr_layer_pages,INE001O01029_2017,Risa International Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2017
ocr_layer_presence,no_ocr_layer_pages,INE001O01029_2018,Risa International Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE001O01029_2018
ocr_layer_presence,no_ocr_layer_pages,INE002A01018_2024,Reliance Industries Limited,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2024
ocr_layer_presence,no_ocr_layer_pages,INE002A01018_2025,Reliance Industries Limited,2025,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002A01018_2025
ocr_layer_presence,no_ocr_layer_pages,INE002B01016_2018,MADALA HOLDINGS LIMITED,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2018
ocr_layer_presence,no_ocr_layer_pages,INE002B01016_2024,MADALA HOLDINGS LIMITED,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002B01016_2024
ocr_layer_presence,no_ocr_layer_pages,INE002E01010_2012,Sar  Auto Products Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2012
ocr_layer_presence,no_ocr_layer_pages,INE002E01010_2013,Sar  Auto Products Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2013
ocr_layer_presence,no_ocr_layer_pages,INE002E01010_2017,Sar  Auto Products Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2017
ocr_layer_presence,no_ocr_layer_pages,INE002E01010_2024,Sar  Auto Products Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2024
ocr_layer_presence,no_ocr_layer_pages,INE002E01010_2025,Sar  Auto Products Limited,2025,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002E01010_2025
ocr_layer_presence,no_ocr_layer_pages,INE002L01015_2012,SJVN Limited,2012,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2012
ocr_layer_presence,no_ocr_layer_pages,INE002L01015_2013,SJVN Limited,2013,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2013
ocr_layer_presence,no_ocr_layer_pages,INE002L01015_2017,SJVN Limited,2017,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2017
ocr_layer_presence,no_ocr_layer_pages,INE002L01015_2018,SJVN Limited,2018,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2018
ocr_layer_presence,no_ocr_layer_pages,INE002L01015_2024,SJVN Limited,2024,HOLDOUT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002L01015_2024
ocr_layer_presence,no_ocr_layer_pages,INE002S01010_2024,Mahanagar Gas Limited,2024,VALIDATION,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE002S01010_2024
ocr_layer_presence,no_ocr_layer_pages,INE003B01014_2011,Inter State Oil Carrier Ltd,2011,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2011
ocr_layer_presence,no_ocr_layer_pages,INE003B01014_2013,Inter State Oil Carrier Ltd,2013,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2013
ocr_layer_presence,no_ocr_layer_pages,INE003B01014_2017,Inter State Oil Carrier Ltd,2017,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2017
ocr_layer_presence,no_ocr_layer_pages,INE003B01014_2024,Inter State Oil Carrier Ltd,2024,FIT,dataset/corpus_gap_audit/reconciled/gap_audit_document_reconciled.csv,document_id=INE003B01014_2024
