document_id,page_index,furniture_type,text_snippet,vertical_coord,detector_status,verification_status
INE005E01013_2012,68,running_footer,"20TH ANNUAL REPORT 2011-12
66",748.72,CANDIDATE,NOT_REVIEWED
INE005E01013_2012,69,running_footer,"20TH ANNUAL REPORT 2011-12
67",748.72,CANDIDATE,NOT_REVIEWED
INE005E01013_2012,70,running_footer,"20TH ANNUAL REPORT 2011-12
68",748.72,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,1,running_footer,"21st Annual Report l 2012-13 
01",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,2,running_footer,"21st Annual Report l 2012-13 
02",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,3,running_footer,"21st Annual Report l 2012-13 
03",803.23,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,4,running_footer,"21st Annual Report l 2012-13 
04",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,5,running_footer,"21st Annual Report l 2012-13 
05",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,12,running_footer,21st Annual Report l 2012-13,803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,13,running_footer,"21st Annual Report l 2012-13 
02",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,14,running_footer,"03
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,15,running_footer,"21st Annual Report l 2012-13 
04",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,16,running_footer,"05
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,17,running_footer,"21st Annual Report l 2012-13 
06",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,18,running_footer,"07
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,19,running_footer,"21st Annual Report l 2012-13 
08",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,20,running_footer,"09
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,21,running_footer,"21st Annual Report l 2012-13 
10",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,22,running_footer,"11
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,23,running_footer,"21st Annual Report l 2012-13 
12",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,24,running_footer,"13
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,25,running_footer,"21st Annual Report l 2012-13 
14",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,26,running_footer,"15
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,27,running_footer,"21st Annual Report l 2012-13 
16",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,28,running_footer,"17
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,29,running_footer,"21st Annual Report l 2012-13 
18",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,30,running_footer,"19
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,31,running_footer,"21st Annual Report l 2012-13 
20",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,32,running_footer,"21
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,33,running_footer,"21st Annual Report l 2012-13 
22",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,34,running_footer,"23
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,35,running_footer,"21st Annual Report l 2012-13 
24",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,36,running_footer,"25
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,37,running_footer,"21st Annual Report l 2012-13 
26",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,38,running_footer,"27
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,39,running_footer,"21st Annual Report l 2012-13 
28",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,40,running_footer,"29
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,41,running_footer,"21st Annual Report l 2012-13 
30",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,42,running_footer,"31
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,43,running_footer,"21st Annual Report l 2012-13 
32",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,44,running_footer,"33
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,45,running_footer,"21st Annual Report l 2012-13 
34",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,46,running_footer,"35
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,47,running_footer,"21st Annual Report l 2012-13 
36",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,48,running_footer,"37
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,49,running_footer,"21st Annual Report l 2012-13 
38",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,50,running_footer,"39
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,51,running_footer,"21st Annual Report l 2012-13 
40",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,52,running_footer,"41
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,53,running_footer,"21st Annual Report l 2012-13 
42",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,54,running_footer,"43
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,55,running_footer,"21st Annual Report l 2012-13 
44",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,56,running_footer,"45
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,57,running_footer,"21st Annual Report l 2012-13 
46",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,58,running_footer,"47
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,59,running_footer,"21st Annual Report l 2012-13 
48",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,60,running_footer,"21st Annual Report l 2012-13 
49",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,61,running_footer,"21st Annual Report l 2012-13 
50",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,62,running_footer,"51
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,63,running_footer,"21st Annual Report l 2012-13 
52",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,64,running_footer,"53
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,65,running_footer,"21st Annual Report l 2012-13 
54",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,66,running_footer,"55
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,67,running_footer,"21st Annual Report l 2012-13 
56",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,68,running_footer,"57
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,69,running_footer,"21st Annual Report l 2012-13 
58",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,70,running_footer,"59
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,71,running_footer,"21st Annual Report l 2012-13 
60",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,72,running_footer,"61
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,73,running_footer,"21st Annual Report l 2012-13 
62",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2013,74,running_footer,"63
21st Annual Report l 2012-13",803.85,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,1,running_footer,25th Annual Report  2016-17,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,2,running_footer,25th Annual Report  2016-17 | 01,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,3,running_footer,25th Annual Report  2016-17 | 02,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,4,running_header,DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,4,running_footer,25th Annual Report  2016-17 | 03,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,5,running_header,DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,5,running_footer,25th Annual Report  2016-17 | 04,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,6,running_header,DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,6,running_footer,25th Annual Report  2016-17 | 05,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,7,running_header,DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,7,running_footer,25th Annual Report  2016-17 | 06,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,8,running_header,DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,8,running_footer,25th Annual Report  2016-17 | 07,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,9,running_header,DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,9,running_footer,25th Annual Report  2016-17 | 08,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,10,running_header,DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,10,running_footer,25th Annual Report  2016-17 | 09,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,11,running_header,ANNEXURE TO DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,11,running_footer,25th Annual Report  2016-17 | 10,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,12,running_header,ANNEXURE TO DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,12,running_footer,25th Annual Report  2016-17 | 11,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,13,running_header,ANNEXURE TO DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,13,running_footer,25th Annual Report  2016-17 | 12,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,14,running_header,ANNEXURE TO DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,14,running_footer,25th Annual Report  2016-17 | 13,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,15,running_header,ANNEXURE TO DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,15,running_footer,25th Annual Report  2016-17 | 14,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,16,running_header,ANNEXURE TO DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,16,running_footer,25th Annual Report  2016-17 | 15,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,17,running_header,ANNEXURE TO DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,17,running_footer,25th Annual Report  2016-17 | 16,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,18,running_header,ANNEXURE TO DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,18,running_footer,25th Annual Report  2016-17 | 17,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,19,running_header,ANNEXURE TO DIRECTOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,19,running_footer,25th Annual Report  2016-17 | 18,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,20,running_footer,25th Annual Report  2016-17 | 19,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,21,running_header,MANAGEMENT DISCUSSION AND ANALYSIS REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,21,running_footer,25th Annual Report  2016-17 | 20,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,22,running_header,MANAGEMENT DISCUSSION AND ANALYSIS REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,22,running_footer,25th Annual Report  2016-17 | 21,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,23,running_header,MANAGEMENT DISCUSSION AND ANALYSIS REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,23,running_footer,25th Annual Report  2016-17 | 22,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,24,running_footer,25th Annual Report  2016-17 | 23,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,25,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,25,running_footer,25th Annual Report  2016-17 | 24,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,26,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,26,running_footer,25th Annual Report  2016-17 | 25,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,27,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,27,running_footer,25th Annual Report  2016-17 | 26,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,28,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,28,running_footer,25th Annual Report  2016-17 | 27,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,29,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,29,running_footer,25th Annual Report  2016-17 | 28,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,30,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,30,running_footer,25th Annual Report  2016-17 | 29,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,31,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,31,running_footer,25th Annual Report  2016-17 | 30,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,32,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,32,running_footer,25th Annual Report  2016-17 | 31,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,33,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,33,running_footer,25th Annual Report  2016-17 | 32,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,34,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,34,running_footer,25th Annual Report  2016-17 | 33,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,35,running_header,REPORT ON CORPORATE GOVERNANCE,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,35,running_footer,25th Annual Report  2016-17 | 34,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,36,running_footer,25th Annual Report  2016-17 | 35,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,37,running_header,STANDALONE AUDITORS REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,37,running_footer,25th Annual Report  2016-17 | 36,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,38,running_header,STANDALONE AUDITORS REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,38,running_footer,25th Annual Report  2016-17 | 37,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,39,running_header,STANDALONE AUDITORS REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,39,running_footer,25th Annual Report  2016-17 | 38,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,40,running_header,STANDALONE AUDITORS REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,40,running_footer,25th Annual Report  2016-17 | 39,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,41,running_header,STANDALONE AUDITORS REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,41,running_footer,25th Annual Report  2016-17 | 40,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,42,running_header,STANDALONE AUDITORS REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,42,running_footer,25th Annual Report  2016-17 | 41,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,43,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,43,running_footer,25th Annual Report  2016-17 | 42,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,44,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,44,running_footer,25th Annual Report  2016-17 | 43,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,45,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,45,running_footer,25th Annual Report  2016-17 | 44,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,46,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,46,running_footer,25th Annual Report  2016-17 | 45,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,47,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,47,running_footer,25th Annual Report  2016-17 | 46,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,48,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,48,running_footer,25th Annual Report  2016-17 | 47,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,49,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,49,running_footer,25th Annual Report  2016-17 | 48,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,50,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,50,running_footer,25th Annual Report  2016-17 | 49,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,51,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,51,running_footer,25th Annual Report  2016-17 | 50,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,52,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,52,running_footer,25th Annual Report  2016-17 | 51,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,53,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,53,running_footer,25th Annual Report  2016-17 | 52,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,54,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,54,running_footer,25th Annual Report  2016-17 | 53,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,55,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,55,running_footer,25th Annual Report  2016-17 | 54,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,56,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,56,running_footer,25th Annual Report  2016-17 | 55,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,57,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,57,running_footer,25th Annual Report  2016-17 | 56,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,58,running_header,STANDALONE FINANCIAL STATEMENTS,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,58,running_footer,25th Annual Report  2016-17 | 57,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,59,running_footer,25th Annual Report  2016-17 | 58,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,60,running_header,CONSOLIDATED AUDITOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,60,running_footer,25th Annual Report  2016-17 | 59,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,61,running_header,CONSOLIDATED AUDITOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,61,running_footer,25th Annual Report  2016-17 | 60,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,62,running_header,CONSOLIDATED AUDITOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,62,running_footer,25th Annual Report  2016-17 | 61,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,63,running_header,CONSOLIDATED AUDITOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,63,running_footer,25th Annual Report  2016-17 | 62,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,64,running_header,CONSOLIDATED AUDITOR’S REPORT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,64,running_footer,25th Annual Report  2016-17 | 63,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,65,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,65,running_footer,25th Annual Report  2016-17 | 64,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,66,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,66,running_footer,25th Annual Report  2016-17 | 65,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,67,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,67,running_footer,25th Annual Report  2016-17 | 66,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,68,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,68,running_footer,25th Annual Report  2016-17 | 67,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,69,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,69,running_footer,25th Annual Report  2016-17 | 68,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,70,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,70,running_footer,25th Annual Report  2016-17 | 69,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,71,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,71,running_footer,25th Annual Report  2016-17 | 70,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,72,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,72,running_footer,25th Annual Report  2016-17 | 71,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,73,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,73,running_footer,25th Annual Report  2016-17 | 72,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,74,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,74,running_footer,25th Annual Report  2016-17 | 73,806.37,CANDIDATE,NOT_REVIEWED
INE005E01013_2017,75,running_header,CONSOLIDATED FINANCIAL STATEMENT,49.11,CANDIDATE,NOT_REVIEWED
