company_id,canonical_name,isin,cin,nse_symbol,bse_scrip,aliases,sector,cap_band,status,alternate_isins,series_type,exchange
INE0RXS01018,SHREENATH PAPER PRODUCTS LIMITED,INE0RXS01018,,,544372,SHREENATH|Shreenath Paper Products Ltd,,,active,,ordinary,bse
INE0RYC01010,Stallion India Fluorochemicals Limited,INE0RYC01010,,STALLION,544342,STALLION|Stallion India Fluorochemicals Ltd,,,active,,ordinary,both
INE0S0701019,Greenhitech Ventures Limited,INE0S0701019,,,544163,GVL|Greenhitech Ventures Ltd,,,active,,ordinary,bse
INE0S0I01011,United Cotfab Limited,INE0S0I01011,,,544195,COTFAB|United Cotfab Ltd,,,active,,ordinary,bse
INE0S1B01014,Narmadesh Brass Industries Limited,INE0S1B01014,,,544680,NARMADESH|Narmadesh Brass Industries Ltd,,,active,,ordinary,bse
INE0S2G01011,Shree Tirupati Balajee Agro Trading Company Limited,INE0S2G01011,,BALAJEE,544249,BALAJEE|SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED|Shree Tirupati Balajee Agro Trading Company Ltd,,,active,,ordinary,both
INE0S2V01010,Vraj Iron and Steel Limited,INE0S2V01010,,VRAJ,544204,VRAJ|VRAJ IRON AND STEEL LIMITED|Vraj Iron And Steel Ltd,,,active,,ordinary,both
INE0S3G01027,Pace Digitek Limited,INE0S3G01027,,PACEDIGITK,544550,PACEDIGITK|Pace Digitek Ltd,,,active,,ordinary,both
INE0S4R01014,Crizac Limited,INE0S4R01014,,CRIZAC,544439,CRIZAC|CRIZAC LIMITED|Crizac Ltd,,,active,,ordinary,both
INE0S5T01017,RUKMANI DEVI GARG AGRO IMPEX LIMITED,INE0S5T01017,,,544552,RDGAIL|Rukmani Devi Garg Agro Impex Ltd,,,active,,ordinary,bse
INE0S6R01027,DINDIGUL FARM PRODUCT LIMITED,INE0S6R01027,,,544201,DFPL|Dindigul Farm Product Ltd,,,active,,ordinary,bse
INE0S9501014,Khyati Global Ventures Limited,INE0S9501014,,,544270,KGVL|Khyati Global Ventures Ltd,,,active,,ordinary,bse
INE0S9X01011,Ace Alpha Tech Limited,INE0S9X01011,,,544431,ACEALPHA|Ace Alpha Tech Ltd,,,active,,ordinary,bse
INE0SC101013,SUPERTECH EV LIMITED,INE0SC101013,,,544428,SEVL|Supertech Ev Ltd,,,active,,ordinary,bse
INE0SCB01016,Aztec Fluids & Machinery Limited,INE0SCB01016,,,544177,AZTEC|Aztec Fluids & Machinery Ltd,,,active,,ordinary,bse
INE0SDC01012,EMMFORCE AUTOTECH LIMITED,INE0SDC01012,,,544166,EMMFORCE|Emmforce Autotech Ltd,,,active,,ordinary,bse
INE0SFA01011,SIHORA INDUSTRIES LIMITED,INE0SFA01011,,,544585,SIHORA|Sihora Industries Ltd,,,active,,ordinary,bse
INE0SFZ01018,BROACH LIFECARE HOSPITAL LIMITED,INE0SFZ01018,,,544231,BROACH|Broach Lifecare Hospital Ltd,,,active,,ordinary,bse
INE0SG001011,Travels & rentals Limited,INE0SG001011,,,544242,TRAVELS|Travels & Rentals Ltd,,,active,,ordinary,bse
INE0SGR01013,SHIVAM CHEMICALS LIMITED,INE0SGR01013,,,544165,SHIVAM|Shivam Chemicals Ltd,,,active,,ordinary,bse
INE0SII01026,Quality Power Electrical Equipments Limited,INE0SII01026,,QPOWER,544367,QPOWER|QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED|Quality Power Electrical Equipments Ltd,,,active,,ordinary,both
INE0SIK01014,GUJARAT PEANUT AND AGRI PRODUCTS LIMITED,INE0SIK01014,,,544548,GPAPL|Gujarat Peanut And Agri Products Ltd,,,active,,ordinary,bse
INE0SJA01013,VMS TMT Limited,INE0SJA01013,,VMSTMT,544521,VMS TMT LIMITED|VMS TMT Ltd|VMSTMT,,,active,,ordinary,both
INE0SJX01015,ASSTON PHARMACEUTICALS LIMITED,INE0SJX01015,,,544445,APL|Asston Pharmaceuticals Ltd,,,active,,ordinary,bse
INE0SK201011,Resourceful Automobile Limited,INE0SK201011,,,544236,RAL|Resourceful Automobile Ltd,,,active,,ordinary,bse
INE0SLP01017,NSB BPO Solutions Limited,INE0SLP01017,,,544571,NSB BPO Solutions Ltd|NSBBPO,,,active,,ordinary,bse
INE0SMU01015,TGIF AGRIBUSINESS LIMITED,INE0SMU01015,,,544175,TGIF|TGIF Agribusiness Ltd,,,active,,ordinary,bse
INE0SMW01011,PARADEEP PARIVAHAN LIMITED,INE0SMW01011,,,544383,PPARIVAH|Paradeep Parivahan Ltd,,,active,,ordinary,bse
INE0SPJ01011,Dhillon Freight Carrier Limited,INE0SPJ01011,,,544556,DHILLON|Dhillon Freight Carrier Ltd,,,active,,ordinary,bse
INE0SRP01014,TELGE PROJECTS LIMITED,INE0SRP01014,,,544544,TELGE|Telge Projects Ltd,,,active,,ordinary,bse
INE0SUM01015,DSM Fresh Foods Limited,INE0SUM01015,,,544568,DSM Fresh Foods Ltd|ZAPPFRESH,,,active,,ordinary,bse
INE0SVZ01015,Safecure Services Limited,INE0SVZ01015,,,544596,SAFECURE|Safecure Services Ltd,,,active,,ordinary,bse
INE0T1301023,KASTURI METAL COMPOSITE LIMITED,INE0T1301023,,,544688,KASTURI|Kasturi Metal Composite Ltd,,,active,,ordinary,bse
INE0T3401029,AELEA COMMODITIES LIMITED,INE0T3401029,,,544213,ACLD|Aelea Commodities Ltd,,,active,,ordinary,bse
INE0TBQ01014,MARC LOIRE FASHIONS LIMITED,INE0TBQ01014,,,544437,MARCLOIRE|Marc Loire Fashions Ltd,,,active,,ordinary,bse
INE0TD301017,SHANMUGA HOSPITAL LIMITED,INE0TD301017,,,544365,SHANMUGA|Shanmuga Hospital Ltd,,,active,,ordinary,bse
INE0TE101010,3B FILMS LIMITED,INE0TE101010,,,544412,3B Films Ltd|3BFILMS,,,active,,ordinary,bse
INE0TG901011,ASTONEA LABS LIMITED,INE0TG901011,,,544409,ASTONEALAB|Astonea Labs Ltd,,,active,,ordinary,bse
INE0TGG01014,Desco Infratech Limited,INE0TGG01014,,,544387,DESCO|Desco Infratech Ltd,,,active,,ordinary,bse
INE0TGX01019,Chembond Chemicals Limited,INE0TGX01019,,CHEMBONDCH,544450,CHEMBOND CHEMICALS  LIMITED|CHEMBONDCH|CHEMBONDIN|Chembond Chemicals Ltd,,,active,,ordinary,both
INE0TI501017,PRARUH TECHNOLOGIES LIMITED,INE0TI501017,,,544538,PRARUH|Praruh Technologies Ltd,,,active,,ordinary,bse
INE0TIR01017,Swasth Foodtech India Limited,INE0TIR01017,,,544368,SWASTH|Swasth Foodtech India Ltd,,,active,,ordinary,bse
INE0TJ801010,L. T. ELEVATOR LIMITED,INE0TJ801010,,,544518,L. T. Elevator Ltd|LTELEVATOR,,,active,,ordinary,bse
INE0TKX01011,LIOTECH INDUSTRIES LIMITED,INE0TKX01011,,,544796,LIOTECH|Liotech Industries Ltd,,,active,,ordinary,bse
INE0TL001013,CRYOGENIC OGS LIMITED,INE0TL001013,,,544440,CRYOGENIC|Cryogenic Ogs Ltd,,,active,,ordinary,bse
INE0TO701015,Mamata Machinery Limited,INE0TO701015,,MAMATA,544318,MAMATA|MAMATA MACHINERY LIMITED|Mamata Machinery Ltd,,,active,,ordinary,both
INE0TQE01026,Glottis Limited,INE0TQE01026,,GLOTTIS,544557,GLOTTIS|Glottis Ltd,,,active,,ordinary,both
INE0TT901016,Forbes Precision Tools and Machine Parts Limited,INE0TT901016,,,544186,Forbes Precision Tools and Machine Parts Ltd|TOTEM,,,active,,ordinary,bse
INE0TY101024,Solarworld Energy Solutions Limited,INE0TY101024,,SOLARWORLD,544532,SOLARWORLD|Solarworld Energy Solutions Ltd,,,active,,ordinary,both
INE0U2L01017,Amwill Health Care Limited,INE0U2L01017,,,544353,AMWILL|Amwill Health Care Ltd,,,active,,ordinary,bse
INE0U3I01011,Unimech Aerospace and Manufacturing Limited,INE0U3I01011,,UNIMECH,544322,UNIMECH|Unimech Aerospace and Manufacturing Ltd,,,active,,ordinary,both
INE0U4101014,Bluspring Enterprises Limited,INE0U4101014,,BLUSPRING,544414,BLUSPRING|Bluspring Enterprises Ltd,,,active,,ordinary,both
INE0U4701011,Digitide Solutions Limited,INE0U4701011,,DIGITIDE,544413,DIGITIDE|Digitide Solutions Ltd,,,active,,ordinary,both
INE0U6201010,SUBAM PAPERS LIMITED,INE0U6201010,,,544267,SUBAM|Subam Papers Ltd,,,active,,ordinary,bse
INE0U8P01015,GRE Renew Enertech Limited,INE0U8P01015,,,544682,GRE Renew Enertech Ltd|GRERENEW,,,active,,ordinary,bse
INE0U9D01019,MAHAMAYA LIFESCIENCES LIMITED,INE0U9D01019,,,544611,MAHALIFE|Mahamaya Lifesciences Ltd,,,active,,ordinary,bse
INE0UCL01011,SHAYONA ENGINEERING LIMITED,INE0UCL01011,,,544686,SHAYONAENG|Shayona Engineering Ltd,,,active,,ordinary,bse
INE0UH001016,Mother Nutri Foods Limited,INE0UH001016,,,544623,MNFL|Mother Nutri Foods Ltd,,,active,,ordinary,bse
INE0UH301010,Omnitech Engineering Limited,INE0UH301010,,OMNI,544720,OMNI|Omnitech Engineering Ltd,,,active,,ordinary,both
INE0UIZ01018,BLACKBUCK LIMITED,INE0UIZ01018,,BLACKBUCK,544288,BLACKBUCK|Black Buck Ltd|BlackBuck Limited,,,active,,ordinary,both
INE0UJF01018,SHARVAYA METALS LIMITED,INE0UJF01018,,,544506,SHARVAYA|Sharvaya Metals Ltd,,,active,,ordinary,bse
INE0UK501010,THREE M PAPER BOARDS LIMITED,INE0UK501010,,,544214,THREEMPAPE|Three M Paper Boards Ltd,,,active,,ordinary,bse
INE0UMC01019,Glen Industries Limited,INE0UMC01019,,,544444,GLEN|Glen Industries Ltd,,,active,,ordinary,bse
INE0UMH01018,SAFETY CONTROLS & DEVICES LIMITED,INE0UMH01018,,,544746,SCDL|Safety Controls & Devices Ltd,,,active,,ordinary,bse
INE0UOS01011,Sanofi Consumer Healthcare India Limited,INE0UOS01011,,SANOFICONR,544250,SANOFICONR|Sanofi Consumer Healthcare India Ltd,,,active,,ordinary,both
INE0UR501013,Oneindig Technologies Limited,INE0UR501013,,,544852,ONEINDIG|Oneindig Technologies Ltd,,,active,,ordinary,bse
INE0URU01010,Globale Tessile Limited,INE0URU01010,,GLOBALE,544234,GLOBALE|Globale Tessile Ltd,,,active,,ordinary,both
INE0US801024,Mahalaxmi Fabric Mills Limited,INE0US801024,,MFML,544233,MFML|Mahalaxmi Fabric Mills Ltd,,,active,,ordinary,both
INE0UYT01018,MACH TRAVEL SOLUTIONS LIMITED,INE0UYT01018,,,544248,MACHLTD|Mach Travel Solutions Ltd,,,active,,ordinary,bse
INE0UZO01024,Neetu Yoshi Limited,INE0UZO01024,,,544434,NEETUYOSHI|Neetu Yoshi Ltd,,,active,,ordinary,bse
INE0V0L01028,Monarch Surveyors and Engineering Consultants Limited,INE0V0L01028,,,544453,MSECL|Monarch Surveyors and Engineering Consultants Ltd,,,active,,ordinary,bse
INE0V0W01025,Gujarat Kidney And Super Speciality Limited,INE0V0W01025,,GKSL,544666,GKSL|GUJARAT KIDNEY AND SUPER SPECIALITY LIMITED|Gujarat Kidney and Super Speciality Ltd,,,active,,ordinary,both
INE0V3T01017,Jivial Industries Limited,INE0V3T01017,,,544805,JIVIAL|Jivial Industries Ltd,,,active,,ordinary,bse
INE0V3U01015,Globe Civil Projects Limited,INE0V3U01015,,GLOBECIVIL,544424,GLOBE CIVIL PROJECTS LIMITED|GLOBECIVIL|Globe Civil Projects Ltd,,,active,,ordinary,both
INE0V6F01027,Hyundai Motor India Limited,INE0V6F01027,,HYUNDAI,544274,HYUNDAI|HYUNDAI MOTOR INDIA LIMITED|Hyundai Motor India Ltd,,,active,,ordinary,both
INE0V7W01012,Carraro India Limited,INE0V7W01012,,CARRARO,544320,CARRARO|CARRARO INDIA LIMITED|Carraro India Ltd,,,active,,ordinary,both
INE0V8A01016,Karbonsteel Engineering Limited,INE0V8A01016,,,544511,KARBON|Karbonsteel Engineering Ltd,,,active,,ordinary,bse
INE0V9Q01010,Sri Lotus Developers and Realty Limited,INE0V9Q01010,,LOTUSDEV,544469,LOTUSDEV|Sri Lotus Developers and Realty Ltd,,,active,,ordinary,both
INE0VDK01019,PURPLE WAVE INFOCOM LIMITED,INE0VDK01019,,,544627,PURPLEWAVE|Purple Wave Infocom Ltd,,,active,,ordinary,bse
INE0VDM01015,Meesho Limited,INE0VDM01015,,MEESHO,544632,MEESHO|Meesho Ltd,,,active,,ordinary,both
INE0VI201010,SIMANDHAR IMPEX LIMITED,INE0VI201010,,,544662,SIMANDHAR|Simandhar Impex Ltd,,,active,,ordinary,bse
INE0VN801010,RAJESH POWER SERVICES LIMITED,INE0VN801010,,,544291,RAJESH|Rajesh Power Services Ltd,,,active,,ordinary,bse
INE0VNH01014,NAPS Global India Limited,INE0VNH01014,,,544373,NAPS Global India Ltd|NAPSGLOBAL,,,active,,ordinary,bse
INE0VOV01021,Dev Accelerator Limited,INE0VOV01021,,DEVX,544513,DEVX|Dev Accelerator Ltd,,,active,,ordinary,both
INE0VWL01017,Chemkart India Limited,INE0VWL01017,,,544442,CHEMKART|Chemkart India Ltd,,,active,,ordinary,bse
INE0VWO01011,Dhanwel Hybrid Seeds Limited,INE0VWO01011,,,544884,DHANWEL|Dhanwel Hybrid Seeds Ltd,,,active,,ordinary,bse
INE0VYX01018,NUKLEUS OFFICE SOLUTIONS LIMITED,INE0VYX01018,,,544370,NUKLEUS|Nukleus Office Solutions Ltd,,,active,,ordinary,bse
INE0W0H01017,SOLARIUM GREEN ENERGY LIMITED,INE0W0H01017,,,544354,SOLARIUM|Solarium Green Energy Ltd,,,active,,ordinary,bse
INE0W1601012,ADCOUNTY MEDIA INDIA LIMITED,INE0W1601012,,,544435,ADCOUNTY|Adcounty Media India Ltd,,,active,,ordinary,bse
INE0W2E01010,Farm Peace Limited,INE0W2E01010,,,544905,FARMPEACE|Farm Peace Ltd,,,active,,ordinary,bse
INE0W2G01015,SAGILITY LIMITED,INE0W2G01015,,SAGILITY,544282,SAGILITY|Sagility Limited|Sagility Ltd,,,active,,ordinary,both
INE0W4D01018,Ravelcare Limited,INE0W4D01018,,,544629,RAVEL|Ravelcare Ltd,,,active,,ordinary,bse
INE0W4K01013,BLT Logistics Limited,INE0W4K01013,,,544474,BLT|BLT Logistics Ltd,,,active,,ordinary,bse
INE0W5Q01017,Justo Realfintech Limited,INE0W5Q01017,,,544542,JUSTO|Justo Realfintech Ltd,,,active,,ordinary,bse
INE0WCH01015,JUNGLE CAMPS INDIA LIMITED,INE0WCH01015,,,544304,JUNGLECAMP|Jungle Camps India Ltd,,,active,,ordinary,bse
INE0WDX01010,CLN ENERGY LIMITED,INE0WDX01010,,,544347,CLN|CLN Energy Ltd,,,active,,ordinary,bse
INE0WKY01013,INDO SMC Limited,INE0WKY01013,,,544681,INDO SMC Ltd|INDOSMC,,,active,,ordinary,bse
INE0WO601020,Laxmi Dental Limited,INE0WO601020,,LAXMIDENTL,544339,LAXMIDENTL|Laxmi Dental Ltd,,,active,,ordinary,both
INE0WR901013,AEGEUS TECHNOLOGIES LIMITED,INE0WR901013,,,544858,AEGEUS|Aegeus Technologies Ltd,,,active,,ordinary,bse
INE0WRP01016,VASHISHTHA LUXURY FASHION LIMITED,INE0WRP01016,,,544508,VASHISHTHA|Vashishtha Luxury Fashion Ltd,,,active,,ordinary,bse
INE0WXM01011,CAPITALNUMBERS INFOTECH  LIMITED,INE0WXM01011,,,544343,CNINFOTECH|Capitalnumbers Infotech Ltd,,,active,,ordinary,bse
INE0X4A01013,APOLLO TECHNO INDUSTRIES LIMITED,INE0X4A01013,,,544671,ATIL|Apollo Techno Industries Ltd,,,active,,ordinary,bse
INE0X6O01027,LEAPFROG ENGINEERING SERVICES LIMITED,INE0X6O01027,,,544797,LESL|Leapfrog Engineering Services Ltd,,,active,,ordinary,bse
INE0X9I01023,LAPL AUTOMOTIVE LIMITED,INE0X9I01023,,,544863,LAPL|LAPL Automotive Ltd,,,active,,ordinary,bse
INE0XAD01024,Midwest Limited,INE0XAD01024,,MIDWESTLTD,544587,MIDWESTLTD|Midwest Ltd,,,active,,ordinary,both
INE0XAY01012,TOSS THE COIN LIMITED,INE0XAY01012,,,544303,TTC|Toss The Coin Ltd,,,active,,ordinary,bse
INE0XBS01012,AIRFLOA RAIL TECHNOLOGY LIMITED,INE0XBS01012,,,544516,AIRFLOA|Airfloa Rail Technology Ltd,,,active,,ordinary,bse
INE0XCV01014,Aten Papers & Foam Limited,INE0XCV01014,,,544417,ATENPAPERS|Aten Papers & Foam Ltd,,,active,,ordinary,bse
INE0XLO01010,ADMACH SYSTEMS LIMITED,INE0XLO01010,,,544669,ADMACH|Admach Systems Ltd,,,active,,ordinary,bse
INE0XNF01022,Ardee Industries Limited,INE0XNF01022,,ARDEE,544860,ARDEE|Ardee Industries Ltd,,,active,,ordinary,both
INE0XRR01010,AJC Jewel Manufacturers Limited,INE0XRR01010,,,544425,AJC Jewel Manufacturers Ltd|AJCJEWEL,,,active,,ordinary,bse
INE0XX801016,SUGS LLOYD LIMITED,INE0XX801016,,,544501,SUGSLLOYD|Sugs Lloyd Ltd,,,active,,ordinary,bse
INE0XZB01017,Krupalu Metals Limited,INE0XZB01017,,,544509,KRUPALU|Krupalu Metals Ltd,,,active,,ordinary,bse
INE0Y0E01012,Icon Facilitators Limited,INE0Y0E01012,,,544426,ICON|Icon Facilitators Ltd,,,active,,ordinary,bse
INE0Y8W01025,Anlon Healthcare Limited,INE0Y8W01025,,AHCL,544497,AHCL|ANLON HEALTHCARE LIMITED|Anlon Healthcare Ltd,,,active,,ordinary,both
INE0YD301010,M.R.MANIVENI FOODS LIMITED,INE0YD301010,,,544768,M.R.Maniveni Foods Ltd|MANIVENI,,,active,,ordinary,bse
INE0YD401026,Jain Resource Recycling Limited,INE0YD401026,,JAINREC,544537,JAINREC|Jain Resource Recycling Ltd,,,active,,ordinary,both
INE0YG001013,STAR IMAGING AND PATH LAB LIMITED,INE0YG001013,,,544482,STARIMAGIN|Star Imaging And Path Lab Ltd,,,active,,ordinary,bse
INE0YJA01011,NANTA TECH LIMITED,INE0YJA01011,,,544668,NANTA|Nanta Tech Ltd,,,active,,ordinary,bse
INE0YON01014,MALPANI PIPES AND FITTINGS LIMITED,INE0YON01014,,,544351,MALPANI|Malpani Pipes And Fittings Ltd,,,active,,ordinary,bse
INE0YRO01015,SHIV TEXCHEM LIMITED,INE0YRO01015,,,544272,SHIVTEXCHEM|Shiv Texchem Ltd,,,active,,ordinary,bse
INE0YZ901011,UHM Vacation Limited,INE0YZ901011,,,544779,UHM Vacation Ltd|UHMVL,,,active,,ordinary,bse
INE0Z4F01028,Atlanta Electricals Limited,INE0Z4F01028,,ATLANTAELE,544527,ATLANTAELE|Atlanta Electricals Ltd,,,active,,ordinary,both
INE0Z9N01013,Sham Foam Limited,INE0Z9N01013,,,544869,SHAMFOAM|Sham Foam Ltd,,,active,,ordinary,bse
INE0ZDY01011,Abram Food Limited,INE0ZDY01011,,,544422,ABRFL|Abram Food Ltd,,,active,,ordinary,bse
INE0ZE201010,Defrail Technologies Limited,INE0ZE201010,,,544677,DEFRAIL|Defrail Technologies Ltd,,,active,,ordinary,bse
INE0ZHT01012,TECHNICHEM ORGANICS LIMITED,INE0ZHT01012,,,544327,TECHNICHEM|Technichem Organics Ltd,,,active,,ordinary,bse
INE0ZK601013,CSM Technologies Limited,INE0ZK601013,,CSM,544806,CSM|CSM TECHNOLOGIES LIMITED|CSM Technologies Ltd,,,active,,ordinary,both
INE0ZN101029,Rachit Prints Limited,INE0ZN101029,,,544503,RACHIT|Rachit Prints Ltd,,,active,,ordinary,bse
INE0ZOM01013,GOEL CONSTRUCTION COMPANY LIMITED,INE0ZOM01013,,,544504,GOELCONS|Goel Construction Company Ltd,,,active,,ordinary,bse
INE100A01010,Atul Limited,INE100A01010,,ATUL,500027,ATUL|ATULPROD|Atul Limited.|Atul Ltd,,,active,,ordinary,both
INE100C01024,Meyer Apparel Limited,INE100C01024,,,531613,MAL|Meyer Apparel Ltd,,,active,,ordinary,bse
INE100D01014,W S Industries (I) Limited,INE100D01014,,WSI,504220,W. S. Industries (India) Ltd|W.S. Industries (India) Ltd.|WSI|WSIND,,,active,,ordinary,both
INE100E01012,Prashant India Ltd,INE100E01012,,,519014,PRSNTIN,,,active,,ordinary,bse
INE100F01019,Lyons Corporate Market Ltd.,INE100F01019,,,531441,LYONSCO|Lyons Corporate Market Ltd,,,active,,ordinary,bse
INE101A01026,Mahindra & Mahindra Limited,INE101A01026,,M&M,500520,M&M|Mahindra & Mahindra Ltd|Mahindra & Mahindra Ltd.,,,active,,ordinary,both
INE101D01020,Granules India Limited,INE101D01020,,GRANULES,532482,GRANULES|Granules India Ltd|Granules India Ltd.,,,active,,ordinary,both
INE101E01010,Regal Entertainment & Consultants Ltd.,INE101E01010,,,531033,REGAL|Regal Entertainment & Consultants Ltd,,,active,,ordinary,bse
INE101H01013,SHREE HANUMAN SUGAR & INDUSTRIES LTD.,INE101H01013,,,537709,HANSUGAR|Shree Hanuman Sugar & Industries Ltd,,,active,,ordinary,bse
INE101I01011,Afcons Infrastructure Limited,INE101I01011,,AFCONS,544280,AFCONS|Afcons Infrastructure Ltd,,,active,,ordinary,both
INE102A01024,HLV LIMITED,INE102A01024,,HLVLTD,500193,HLV Ltd|HLVLTD|HOTELEELA,,,active,,ordinary,both
INE102B01014,Choice International Limited,INE102B01014,,CHOICEIN,531358,CHOICEIN|Choice International Ltd,,,active,,ordinary,both
INE102C01020,KISAAN PARIVAR INDUSTRIES LIMITED,INE102C01020,,,519230,KISAAN|Kisaan Parivar Industries Ltd,,,active,,ordinary,bse
INE102D01028,Godrej Consumer Products Limited,INE102D01028,,GODREJCP,532424,GODREJCP|Godrej Consumer Products Ltd|Godrej Consumer Products Ltd.,,,active,,ordinary,both
INE102E01018,OXYGENTA PHARMACEUTICAL LIMITED,INE102E01018,,,524636,OXYGENTAPH|Oxygenta Pharmaceutical Ltd,,,active,,ordinary,bse
INE102F01015,S.P.Capital Financing Ltd.,INE102F01015,,,530289,SP Capital Financing Ltd|SPCAPIT,,,active,,ordinary,bse
INE102I01027,Allied Digital Services Limited,INE102I01027,,ADSL,532875,ADSL|Allied Digital Services Ltd,,,active,,ordinary,both
INE103001017,Annu Projects Limited,INE103001017,,ANNU,544893,ANNU|Annu Projects Ltd,,,active,,ordinary,both
INE103A01014,Mangalore Refinery and Petrochemicals Limited,INE103A01014,,MRPL,500109,MRPL|Mangalore Refinery & Petrochemicals|Mangalore Refinery and Petrochemicals Ltd,,,active,,ordinary,both
INE103C01036,SMC Global Securities Limited,INE103C01036,,SMCGLOBAL,543263,SMC Global Securities Ltd|SMCGLOBAL,,,active,,ordinary,both
INE103E01016,Samrat Pharmachem Ltd.,INE103E01016,,,530125,SAMRATPH|Samrat Pharmachem Ltd,,,active,,ordinary,bse
INE103V01028,Travel Food Services Limited,INE103V01028,,TRAVELFOOD,544443,TRAVEL FOOD SERVICES LIMITED|TRAVELFOOD|Travel Food Services Ltd,,,active,,ordinary,both
INE104201012,AUSTERE SYSTEMS LIMITED,INE104201012,,,544505,AUSTERE|Austere Systems Ltd,,,active,,ordinary,bse
INE104A01012,K.G.Denim Ltd,INE104A01012,,,500239,KG Denim Ltd|KGDENIM,,,active,,ordinary,bse
INE104E01014,Savera Industries Ltd.,INE104E01014,,,512634,SAVERA|Savera Industries Ltd,,,active,,ordinary,bse
INE104F01029,Bodhtree Consulting Limited,INE104F01029,,,539122,BODHTREE|Bodhtree Consulting Ltd,,,active,,ordinary,bse
INE105A01035,TVS Holdings Limited,INE105A01035,,TVSHLTD,520056,SUNCLAYLTD|TVS Holdings Ltd|TVSHLTD,,,active,,ordinary,both
INE105C01023,3P Land Holdings Limited,INE105C01023,,3PLAND,516092,3P LAND HOLDINGS LTD.|3P Land Holdings Ltd|3PLAND|PDUMJEAGRO|PDUMJEIND,,,active,,ordinary,both
INE105D01013,Cochin Minerals & Rutile Ltd.,INE105D01013,,,513353,COCHINM|Cochin Minerals & Rutiles Ltd,,,active,,ordinary,bse
INE105J01010,RPG Life Sciences Limited,INE105J01010,,RPGLIFE,532983,RPG Life Sciences Ltd|RPGLIFE,,,active,,ordinary,both
INE106C01013,Zenith Fibres Limited,INE106C01013,,,514266,ZENIFIB|Zenith Fibres Ltd,,,active,,ordinary,bse
INE106G01014,Bhagwati Autocast Limited,INE106G01014,,,504646,BGWTATO|Bhagwati Autocast Ltd,,,active,,ordinary,bse
INE106I01010,Ankit Metal & Power Limited,INE106I01010,,ANKITMETAL,532870,ANKITMETAL|Ankit Metal  & Power Limited|Ankit Metal & Power Ltd,,,active,,ordinary,both
INE106T01025,Hi-Tech Pipes Limited,INE106T01025,,HITECH,543411,HI-TECH PIPES LIMITED|HITECH|Hi-Tech Pipes Ltd,,,active,,ordinary,both
INE107A01015,Tamil Nadu Newsprint & Papers Limited,INE107A01015,,TNPL,531426,TNPL|Tamil Nadu Newsprint & Papers Ltd|Tamil Nadu Newsprint And Papers Ltd,,,active,,ordinary,both
INE107F01022,Wanbury Limited,INE107F01022,,WANBURY,524212,WANBURY|Wanbury Ltd,,,active,,ordinary,both
INE108C01019,Daulat Securities Ltd.,INE108C01019,,,530171,DAULAT|Daulat Securities Ltd,,,active,,ordinary,bse
INE108E01023,Sundaram Multi Pap Limited,INE108E01023,,SUNDARAM,533166,SUNDARAM|Sundaram Multi Pap Ltd|Sundaram Multi Pap Ltd.,,,active,,ordinary,both
INE108G01010,CUPID BREWERIES AND DISTILLERIES LIMITED,INE108G01010,,,512361,CUPIDALBV|Cupid Breweries And Distilleries Ltd,,,active,,ordinary,bse
INE108T01021,DHVIJA FINANCE LIMITED,INE108T01021,,,539552,DHVIJAFIN|Dhvija Finance Ltd,,,active,,ordinary,bse
INE108V01019,Awfis Space Solutions Limited,INE108V01019,,AWFIS,544181,AWFIS|Awfis Space Solutions Ltd,,,active,,ordinary,both
INE109A01011,Shipping Corporation Of India Limited,INE109A01011,,SCI,523598,SCI|Shipping Corporation Of India Ltd|Shipping Corporation of India Ltd,,,active,,ordinary,both
INE109B01019,BOSTON COMMERCE LIMITED,INE109B01019,,,531458,BOSTON|Boston Commerce Ltd,,,active,,ordinary,bse
INE109C01017,Arman Financial Services Limited,INE109C01017,,ARMANFIN,531179,ARMANFIN|Arman Financial Services Ltd,,,active,,ordinary,both
INE10CM01027,Sunsky Logistics Limited,INE10CM01027,,,544566,SUNSKY|Sunsky Logistics Ltd,,,active,,ordinary,bse
INE10XK01019,PRODOCS SOLUTIONS LIMITED,INE10XK01019,,,544643,PRODOCS|Prodocs Solutions Ltd,,,active,,ordinary,bse
INE10XS01012,SAMPAT ALUMINIUM LIMITED,INE10XS01012,,,544520,SAMPAT|Sampat Aluminium Ltd,,,active,,ordinary,bse
