document_id,company_id,company,FY,physical_page,source_pdf_sha256,page_width,page_height,raster_image_count,largest_raster_area_fraction,total_raster_area_fraction,full_page_raster,dominant_raster_image,native_text_present,estimated_dpi_width,estimated_dpi_height,estimated_dpi,dpi_status,skew_angle,skew_status,skew_method,skew_confidence,contrast,contrast_status,contrast_method,noise_speckle,noise_status,noise_method,blur,blur_status,blur_method,scan_quality,scan_quality_rule_version,measurement_status,analysis_resolution,preprocessing_version,provenance,reason_codes,image_index,image_xref,image_bbox
INE007A01025_2012,INE007A01025,Crisil Limited,2012,62,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,4,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,63,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,3,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,64,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,65,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,66,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,67,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,68,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,69,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,70,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,1,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,71,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,72,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,73,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,74,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,75,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,76,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,77,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,78,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,79,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,80,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,81,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,82,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,83,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,84,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,85,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,86,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,87,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,88,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,89,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,90,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,91,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,92,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,93,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,94,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0226,0.0719,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,806.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,95,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,96,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,97,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,98,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,99,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,100,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,101,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,102,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,103,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,1,0.0867,0.125,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
INE007A01025_2012,INE007A01025,Crisil Limited,2012,104,4c64fbf7aec3f61bfa8e421e8e642ea4b52d0af92e2083e9c58ab39d867fd51b,595.28,841.89,2,0.0867,0.1469,False,,True,72.09,72.0,72.0,measured,,not_applicable,projection_profile_variance_v1,,,not_applicable,interdecile_p95_p05_v1,,not_applicable,median3x3_residual_v1,,not_applicable,laplacian_variance_v1,unscored,none,not_applicable,150,pm3_canonical_v1_150dpi_gray,native,year_unproven;span_truncated,0,0,"0.0,752.0,595.3,825.0"
