observation_id,company_id,company_name,FY,expected,discovered,downloaded,identity_verified,mda_located,accepted,first_failed_stage,first_failed_reason_code,secondary_reason_codes,authoritative_artifact_id,authoritative_artifact_sha256,discovery_source_ids,discovery_source_types,era,cap_band,exchange,universe_rule_version,era_definition_version,cap_band_definition_version,exchange_definition_version,data_cutoff_timestamp,terminal_state
INE761H01022::FY2016,INE761H01022,Page Industries Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,40ad4fb906|d19fb7d7cf,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE761H01022::FY2017,INE761H01022,Page Industries Limited,2017,True,True,True,True,True,True,,,,8480ff44472d387fa845563745e4539989bb0a8ae6c4f1c79b44e7908f7fadb0,8480ff44472d387fa845563745e4539989bb0a8ae6c4f1c79b44e7908f7fadb0,2e87fd6c26|f4566faee6,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE761H01022::FY2018,INE761H01022,Page Industries Limited,2018,True,True,True,True,True,True,,,,caae2c5d920664fb02ac91e33083635ee91b3671f03a8e73ca63990bd6c4dfc8,caae2c5d920664fb02ac91e33083635ee91b3671f03a8e73ca63990bd6c4dfc8,8885d23667|9777f2cbfa,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE761H01022::FY2019,INE761H01022,Page Industries Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,1ade4f5e2d|ea62e2cf5e,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE761H01022::FY2020,INE761H01022,Page Industries Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,0fb6868255|2dff746843,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE761H01022::FY2021,INE761H01022,Page Industries Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,1109a713ec|5776e572d9,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE761H01022::FY2022,INE761H01022,Page Industries Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,ba75891cc3|f576201045,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE761H01022::FY2023,INE761H01022,Page Industries Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,05873103b9|7e3abe58ae|9104e41e88,bse|nse|screener,E6_BRSR_FY2023-2025,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE761H01022::FY2024,INE761H01022,Page Industries Limited,2024,True,True,True,True,True,True,,,,d9fb425a6fa53e873fbd3ef4930fde251f54f9f276a0ee03d7be3877e1e2869e,d9fb425a6fa53e873fbd3ef4930fde251f54f9f276a0ee03d7be3877e1e2869e,7287fc978e|bfcc9dda2e,bse|nse|screener,E6_BRSR_FY2023-2025,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE761H01022::FY2025,INE761H01022,Page Industries Limited,2025,True,True,True,True,True,True,,,,e2027f21bb684518e643f74b01ba21eb54e8c5f42696af3cc255ed4f241ba47e,e2027f21bb684518e643f74b01ba21eb54e8c5f42696af3cc255ed4f241ba47e,5dab88e32a|c14049b9e3,bse|nse|screener,E6_BRSR_FY2023-2025,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE797F01020::FY2010,INE797F01020,Jubilant Foodworks Limited,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,661a2d571a|929e81d89d,bse|nse,E1_pre2013_FY2010-2012,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE797F01020::FY2011,INE797F01020,Jubilant Foodworks Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,582e0e9797|5f8057c313,bse|nse,E1_pre2013_FY2010-2012,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE797F01020::FY2012,INE797F01020,Jubilant Foodworks Limited,2012,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated,b8939a3dff730b9112d76029ab17c09f2646e41ce40fd4c503cbc7dcc73393a7,b8939a3dff730b9112d76029ab17c09f2646e41ce40fd4c503cbc7dcc73393a7,1c85d25022|4252b3850f,bse|nse,E1_pre2013_FY2010-2012,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE797F01020::FY2013,INE797F01020,Jubilant Foodworks Limited,2013,True,True,True,True,True,True,,,,e3aa3b9f3bad935331d44fa9942bda156f3f7bc98c04427117bfd86ae89306fb,e3aa3b9f3bad935331d44fa9942bda156f3f7bc98c04427117bfd86ae89306fb,13f44ce560|2951c062af|41fcc85e1c,bse|nse|screener,E2_BRreport_FY2013-2014,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE797F01020::FY2014,INE797F01020,Jubilant Foodworks Limited,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,554ad6e3f0|a1227c11f8,bse|nse|screener,E2_BRreport_FY2013-2014,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE797F01020::FY2015,INE797F01020,Jubilant Foodworks Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,68c3e6cdff|7bbd7fc704,bse|nse|screener,E3_CompaniesAct2013_FY2015,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE797F01020::FY2016,INE797F01020,Jubilant Foodworks Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,ade65e7c8e|f1c20b01ca,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE797F01020::FY2017,INE797F01020,Jubilant Foodworks Limited,2017,True,True,True,True,True,True,,,,c4061954a05c44aef57c01c894a0b3ca4a199c9df53167adea6c97ca223238bb,c4061954a05c44aef57c01c894a0b3ca4a199c9df53167adea6c97ca223238bb,353343c23f|a9d25027d9,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE797F01020::FY2018,INE797F01020,Jubilant Foodworks Limited,2018,True,True,True,True,True,True,,,,1796908df6c06c13b1ce4e5c04f39c8c876d0494262d36f3aab705482ce1e06b,1796908df6c06c13b1ce4e5c04f39c8c876d0494262d36f3aab705482ce1e06b,68e1937ce5|d6f9250508,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE797F01020::FY2019,INE797F01020,Jubilant Foodworks Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,47228d8de2|93ba47fa8c,bse|nse|screener,E4_IndAS_FY2016-2019,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE797F01020::FY2020,INE797F01020,Jubilant Foodworks Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,3d7aa64827|bfcafe36ff,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE797F01020::FY2021,INE797F01020,Jubilant Foodworks Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,639783a61f|6fc0929cc0,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE797F01020::FY2022,INE797F01020,Jubilant Foodworks Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,1db92f47d3|66cc66dc40,bse|nse|screener,E5_MandatedRatios_FY2020-2022,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE797F01020::FY2023,INE797F01020,Jubilant Foodworks Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,2b8467d960|66701c2cf4,bse|nse|screener,E6_BRSR_FY2023-2025,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE797F01020::FY2024,INE797F01020,Jubilant Foodworks Limited,2024,True,True,True,True,True,True,,,,fbcb4a73b67620f6bfd0dad541e76e11bfb2c6adf2b8bddf72ca6eb1134fb581,fbcb4a73b67620f6bfd0dad541e76e11bfb2c6adf2b8bddf72ca6eb1134fb581,99b114ed86|bcc62ec655,bse|nse|screener,E6_BRSR_FY2023-2025,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE797F01020::FY2025,INE797F01020,Jubilant Foodworks Limited,2025,True,True,True,True,True,True,,,,0931a7abc8ca646c5dc6afde716db8fbda9223e5f30f1a1f4f14bf59daf55ed6,0931a7abc8ca646c5dc6afde716db8fbda9223e5f30f1a1f4f14bf59daf55ed6,2354829d3b|5ba23c9e19,bse|nse|screener,E6_BRSR_FY2023-2025,mid,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002S01010::FY2010,INE002S01010,Mahanagar Gas Limited,2010,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE002S01010::FY2011,INE002S01010,Mahanagar Gas Limited,2011,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE002S01010::FY2012,INE002S01010,Mahanagar Gas Limited,2012,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE002S01010::FY2013,INE002S01010,Mahanagar Gas Limited,2013,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E2_BRreport_FY2013-2014,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE002S01010::FY2014,INE002S01010,Mahanagar Gas Limited,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,8cbbe0c83c,bse,E2_BRreport_FY2013-2014,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002S01010::FY2015,INE002S01010,Mahanagar Gas Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,56364b5f74,bse,E3_CompaniesAct2013_FY2015,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002S01010::FY2016,INE002S01010,Mahanagar Gas Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,02e1c414ec|e8d8b126dc,bse|nse|screener,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002S01010::FY2017,INE002S01010,Mahanagar Gas Limited,2017,True,True,True,True,True,False,ACCEPTANCE,source_shredded,,4b9cd8aa0e62a3236733e450e4c9fe7a02b13177672f8a824ee351a9d35efe48,4b9cd8aa0e62a3236733e450e4c9fe7a02b13177672f8a824ee351a9d35efe48,1e36863c25|844d55b6eb,bse|nse|screener,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE002S01010::FY2018,INE002S01010,Mahanagar Gas Limited,2018,True,True,True,True,True,True,,,,78e81b08cebe7913b9f1584bef0f449d66d6e404f28c8161d5a88d24dbfd1e65,78e81b08cebe7913b9f1584bef0f449d66d6e404f28c8161d5a88d24dbfd1e65,17f6fd152d|348f6d2838,bse|nse|screener,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE002S01010::FY2019,INE002S01010,Mahanagar Gas Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,4163b12d0f|50b71abee7,bse|nse|screener,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002S01010::FY2020,INE002S01010,Mahanagar Gas Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,58adba8a7d|a85e24fb48,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002S01010::FY2021,INE002S01010,Mahanagar Gas Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,04389640e7|faecf28bb8,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002S01010::FY2022,INE002S01010,Mahanagar Gas Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,03e49de7a0|53b4246fcd,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002S01010::FY2023,INE002S01010,Mahanagar Gas Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,1c222e6a4e|c49545a39d|f4f9bcf939,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE002S01010::FY2024,INE002S01010,Mahanagar Gas Limited,2024,True,True,True,True,True,False,ACCEPTANCE,span_truncated,,b0c5d9e610ca5676a1a408a459a8531441816becf9a757471c546262c15f7356,b0c5d9e610ca5676a1a408a459a8531441816becf9a757471c546262c15f7356,0c3789b467|46a071c200,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE002S01010::FY2025,INE002S01010,Mahanagar Gas Limited,2025,True,True,True,True,True,True,,,,da8365dd2657815beed152e56a4f9ada1214e203716f15f09a831c2490cde272,da8365dd2657815beed152e56a4f9ada1214e203716f15f09a831c2490cde272,6975fefa1b|b774d2b92d,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE008A01015::FY2010,INE008A01015,IDBI Bank Limited,2010,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,02002a0077|9d3231d9d1,bse|nse,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE008A01015::FY2011,INE008A01015,IDBI Bank Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,dccebd44e6|fa34d1adeb,bse|nse,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE008A01015::FY2012,INE008A01015,IDBI Bank Limited,2012,True,True,True,True,True,False,ACCEPTANCE,span_truncated,,a8bcd04d6ec38da4f503aa9c4abf9c51c264a617b4b6b18f56215224234695a0,a8bcd04d6ec38da4f503aa9c4abf9c51c264a617b4b6b18f56215224234695a0,1a0cfd95fa|4810f77091|5d910cc7c4,bse|nse|screener,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE008A01015::FY2013,INE008A01015,IDBI Bank Limited,2013,True,True,True,False,True,False,IDENTITY,identity_unproven,order_scrambled|span_truncated,41e7e3720ea2060b23a5c0aa91bafe3ab1f4bf165150f93f2195e4f5c6a54f4e,41e7e3720ea2060b23a5c0aa91bafe3ab1f4bf165150f93f2195e4f5c6a54f4e,42657a9e8d|60ef2a9344,bse|nse|screener,E2_BRreport_FY2013-2014,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_IDENTITY
INE008A01015::FY2014,INE008A01015,IDBI Bank Limited,2014,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,881727e0e9|c4209792cf,bse|nse|screener,E2_BRreport_FY2013-2014,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE008A01015::FY2015,INE008A01015,IDBI Bank Limited,2015,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,2af6284b3a|511c094df0,bse|nse|screener,E3_CompaniesAct2013_FY2015,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE008A01015::FY2016,INE008A01015,IDBI Bank Limited,2016,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,18f42d80b2|4113e23147,bse|nse|screener,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE008A01015::FY2017,INE008A01015,IDBI Bank Limited,2017,True,True,True,True,True,True,,,,06c8df4d32962c388909c765f4554c12635fd7fe3c2279b1ea51e08cbcc1210d,06c8df4d32962c388909c765f4554c12635fd7fe3c2279b1ea51e08cbcc1210d,03992b8513|aedb4594cd,bse|nse|screener,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,ACCEPTED
INE008A01015::FY2018,INE008A01015,IDBI Bank Limited,2018,True,True,True,False,True,False,IDENTITY,identity_unproven,span_truncated,63dbce38652ba5a68ae68554303ea8e99478c7cd79450576e1f44535418f9345,63dbce38652ba5a68ae68554303ea8e99478c7cd79450576e1f44535418f9345,0347dff03f|268c4981ca,bse|nse|screener,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_IDENTITY
INE008A01015::FY2019,INE008A01015,IDBI Bank Limited,2019,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,5978f198bc|6e70faf2c5,bse|nse|screener,E4_IndAS_FY2016-2019,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE008A01015::FY2020,INE008A01015,IDBI Bank Limited,2020,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,010fd14a2e|a0154036b9,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE008A01015::FY2021,INE008A01015,IDBI Bank Limited,2021,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,000c4340d3|deadec6373,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE008A01015::FY2022,INE008A01015,IDBI Bank Limited,2022,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,4b60fb1515|9d39bea7ab,bse|nse|screener,E5_MandatedRatios_FY2020-2022,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE008A01015::FY2023,INE008A01015,IDBI Bank Limited,2023,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,0e02f728a9|ca59afe136|ef495251d8,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE008A01015::FY2024,INE008A01015,IDBI Bank Limited,2024,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated|WRONG_LANGUAGE_RISK,f79ba9e881edaa6cfb4a5b2b620e06ef589bc49d8d292000c0a1fc3571b0bdf2,f79ba9e881edaa6cfb4a5b2b620e06ef589bc49d8d292000c0a1fc3571b0bdf2,0bf20b3632|d1dc64f9ac,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE008A01015::FY2025,INE008A01015,IDBI Bank Limited,2025,True,True,True,True,True,False,ACCEPTANCE,source_shredded,span_truncated|WRONG_LANGUAGE_RISK,79b590350451bb6eedb98984b4bacd91b31380c85a6526816e55af8b97cd55b5,79b590350451bb6eedb98984b4bacd91b31380c85a6526816e55af8b97cd55b5,25bf0283d7|6fe4da2e13,bse|nse|screener,E6_BRSR_FY2023-2025,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
INE119A01028::FY2010,INE119A01028,Balrampur Chini Mills Limited,2010,True,False,False,False,False,False,DISCOVERY,REASON_CODE_MISSING,,,,,,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DISCOVERY
INE119A01028::FY2011,INE119A01028,Balrampur Chini Mills Limited,2011,True,True,False,False,False,False,DOWNLOAD,REASON_CODE_MISSING,,,,5fc2f349e8|f2d73d1399,bse|nse,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_DOWNLOAD
INE119A01028::FY2012,INE119A01028,Balrampur Chini Mills Limited,2012,True,True,True,True,True,False,ACCEPTANCE,REASON_CODE_MISSING,,1e61c8f8f1b707d33ce30dc89c031246cbe2f81f59d4353e596d53d151f2d252,1e61c8f8f1b707d33ce30dc89c031246cbe2f81f59d4353e596d53d151f2d252,03b176223f|660ac72af5,bse|nse|screener,E1_pre2013_FY2010-2012,small,both,"pm5-v1: cohort_companies.csv (36 firms, ...",pm5-v1,pm5-v1,pm5-v1,2026-09-17T10:25:19Z,FIRST_FAILURE_AT_ACCEPTANCE
